dist|blck|clst|village|pin|dise|name|dist|blck|clst|klpid|name|dise
 KOLAR                | KOLAR              | SUGATUR                            | URIGILI                          |563101|29190733601| GHPS URAGILRI| kolar             | kolar              | medihala                  |17481| GHPS URAGILRI                                              |29190733601
 KOLAR                | KOLAR              | VADAGUR                            | BASAVANATHA                      |563101|29190702701| GLPS BASAVANATHA| kolar             | kolar              | p.c. halli                |17482| GLPS BASAVANATHA                                           |29190702701
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | CHATRAKODIHALLI                  |563101|29190707001| GHPS CHATRAKODIHALLI| kolar             | kolar              | p.c. halli                |17483| GHPS CHATRAKODIHALLI                                       |29190707001
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | CHIKKAHASALA                     |563101|29190707201| GLPS CHIKKAHASALA| kolar             | kolar              | p.c. halli                |17484| GLPS CHIKKAHASALA                                          |29190707201
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | DIMBA                            |563101|29190709201| GLPS DIMBA| kolar             | kolar              | p.c. halli                |17485| GLPS DIMBA                                                 |29190709201
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | DIMBA CHAMANAHALLI               |563101|29190709301| GHPS DIMBA CHAMANAHALLI| kolar             | kolar              | p.c. halli                |17486| GHPS DIMBA CHAMANAHALLI                                    |29190709301
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | DODDAHASALA                      |563101|29190709701| GHPS DODDAHASALA| kolar             | kolar              | p.c. halli                |17487| GHPS DODDAHASALA                                           |29190709701
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | EKAMBALLI                        |563101|29190710101| GLPS EKAMBALLI| kolar             | kolar              | p.c. halli                |17488| GLPS EKAMBALLI                                             |29190710101
 KOLAR                | KOLAR              | VADAGUR                            | GADDEKANNUR                      |563101|29190710202| GHPS GADDEKANNUR| kolar             | kolar              | p.c. halli                |17490| GHPS GADDEKANNUR                                           |29190710202
 KOLAR                | KOLAR              | BEGLIHOSAHALLI                     | GAJALADINNE                      |563101|29190710301| GLPS GAJALADINNE| kolar             | kolar              | p.c. halli                |17491| GLPS GAJALADINNE                                           |29190710301
 KOLAR                | KOLAR              | VADAGUR                            | HONNENAHALLI                     |563101|29190714001| GHPS HONNENAHALLI| kolar             | kolar              | p.c. halli                |17492| GHPS HONNENAHALLI                                          |29190714001
 KOLAR                | KOLAR              | VADAGUR                            | KALLIPURA                        |563101|29190716601| GLPS KALLIPURA| kolar             | kolar              | p.c. halli                |17493| GLPS KALLIPURA                                             |29190716601
 KOLAR                | KOLAR              | VADAGUR                            | KODI RAMASANDRA                  |563101|29190718501| GHPS KODI RAMASANDRA| kolar             | kolar              | p.c. halli                |17494| GHPS KODI RAMASANDRA                                       |29190718501
 KOLAR                | KOLAR              | VADAGUR                            | KUMBARAHALLI                     |563101|29190720401| GLPS KUMBARAHALLI| kolar             | kolar              | p.c. halli                |17495| GLPS KUMBARAHALLI                                          |29190720401
 KOLAR                | KOLAR              | VADAGUR                            | NADUPALLI                        |563101|29190724501| GLPS NADUPALLI| kolar             | kolar              | p.c. halli                |17497| GLPS NADUPALLI                                             |29190724501
 KOLAR                | KOLAR              | ABBANI                             | ABBANI                           |563101|29190700201| GHPS ABBANI| kolar             | kolar              | abbani                    |17498| GHPS ABBANI                                                |29190700201
 KOLAR                | KOLAR              | ABBANI                             | AGRAHARA SOMARASANAHALLI         |563101|29190700601| GLPS AGRAHARA SOMARASANAHALLI| kolar             | kolar              | abbani                    |17499| GLPS AGRAHARA SOMARASANAHALLI                              |29190700601
 KOLAR                | KOLAR              | HARATHI                            | BHATRAHALLI                      |563101|29190704501| GHPS BHATRAHALLI| kolar             | kolar              | harathi                   |17500| GHPS BHATRAHALLI                                           |29190704501
