       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | KUTHALI                          |591287|29300506101| K.H.P.S. KUTHALI
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | MADIWALARTOT                     |591228|29300508501| K.L.P.S. MADIWALARTOT
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | MANOCHWADI                       |591237|29300508401| K.L.P.S. MANOCHWADI
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | NAVALIHAL                        |591287|29300510101| K.H.P.S. NAVALIHAL
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | PHUTANWADI                       |591228|29300511101| K.L.P.S. PHUTANWADI
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | SANKANWADI                       |591228|29300512001| K.H.P.S. SANKANWADI
 BELGAUM CHIKKODI     | CHIKODI            | NAVALIHAL                          | ZIPAREKODI                       |591228|29300514401| K.L.P.S. ZIPAREKODI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | AMALAZARI                        |591238|29300500302| M.H.P.S. AMALAZARI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | BUDALAMUKH                       |591237|29300500602| M.H.P.S. BUDALAMUKH
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | GAIKANWADI                       |591237|29300503001| MHPS GAYAKWADI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | GAVAN                            |591237|29300502802| M.H.P.S. GAVAN
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | GONDIKOPPI                       |591237|29300502902| M.H.P.S. GONDIKOPPI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | KODANI                           |591237|29300505601| MHPS NO.1 KODINI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | KODANI                           |591237|29300505602| M.L.P.S.NO.2. KODANI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | KODANIWADI                       |591237|29300505701| MHPS KODANIWADI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | PANGERI-B.                       |591237|29300510802| M.H.P.S. PANGERI-B.
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | PATTANKUDI                       |591238|29300510902| M.H.P.S. PATTANKUDI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | SHENDUR                          |591237|29300511801| M.H.P.S. SHENDUR
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | SHIRAGUPPI                       |591237|29300511702| M.H.P.S. SHIRAGUPPI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | TAVANDI                          |591237|29300512501| M.H.P.S. TAVANDI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | WALKI                            |591238|29300513502| M.H.P.S. WALKI
 BELGAUM CHIKKODI     | CHIKODI            | PATTANKUDI                         | YARANAL                          |591237|29300513902| M.H.P.S. YARANAL
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | BUDALAMUKH                       |591237|29300500601| K.H.P.S. BUDALAMUKH
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | CHIKKALWAL                       |591237|29300501601| K.H.P.S. CHIKKALWAL
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | GAIKANWADI                       |591237|29300503002| KHPS GAIKANWADI
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | GAVAN                            |591237|29300502801| K.H.P.S. GAVAN
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | KODANI                           |591237|29300505603| KLPS KODANI
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | PANGERI-B.                       |591237|29300510801| K.L.P.S. PANGERI-B.
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | PATTANKUDI                       |591238|29300510901| K.H.P.S. PATTANKUDI
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | RAMPUR                           |591219|29300511301| K.L.P.S. RAMPUR
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | SHENDUR                          |591237|29300511803| K.L.P.S.SHENDUR
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | SHIRAGUPPI                       |591237|29300511701| K.L.P.S. SHIRAGUPPI
 BELGAUM CHIKKODI     | CHIKODI            | SHIRAGUPPI                         | YARANAL                          |591237|29300513903| KLPS YARNAL
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | CHANNAVIRATTI                    |591226|29300515301| KLPS CHANNAVIRATTI
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | DONAWAD                          |591226|29300502601| K.H.P.S. DONAWAD
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | HALAJOLKODI                      |591222|29300504401| K.L.P.S. HALAJOLKODI
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | HANCHINAL K.K.                   |591226|29300504501| K.L.P.S. HANCHINAL K.K.
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | ITNAL                            |591222|29300504901| K.H.P.S. ITNAL
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | KARAGAON                         |591226|29300507301| K.H.P S KARAGAON
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | KURANI                           |591226|29300514801| KLPS KURANI TOT
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | MAHANTAPUR                       |591226|29300514701| KLPS MAHANTAPUR
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | MALINGE TOT                      |593209|29300514601| KLPS MALINGE TOT
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | SHIVAPUJITOT                     |591222|29300512401| K.L.P.S. SHIVAPUJITOT
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | UMARANI                          |591222|29300513001| K.H.P.S. UMARANI
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | UMARANITOT                       |591222|29300513101| KHPS UMARNI TOT
 BELGAUM CHIKKODI     | CHIKODI            | UMARANI                            | VEERBHADRA NAGAR                 |591222|29300515501| KLPS VEERABHADRA NAGAR
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | AMALAZARI                        |591238|29300500301| KHPS AMALAZARI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | CHILAIMARADI                     |591238|29300501701| K.L.P.S. CHILAIMARADI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | HOSARKHOTMARDI                   |591238|29300515201| KLPS HOSAKHOTMARDI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | KAGEGOLMARDI                     |591238|29300505801| K.H.P.S. KAGEGOLMARDI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | NAGYANWADI                       |591238|29300509901| K.L.P.S. NAGYANWADI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | PATTANKUDI                       |591238|29300510905| KLPS LAXMIKODI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | SHANTINAGAR(P)                   |591238|29300511901| K.L.P.S. SHANTINAGAR(P)
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | TAKALE                           |591238|29300515101| KLPS TAKALEMARADI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | WALKI                            |591238|29300513501| K.H.P.S. WALKI
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | YADYANWADI(P)                    |591238|29300514001| K.H.P.S. YADYANWADI(P)
 BELGAUM CHIKKODI     | CHIKODI            | WALAKI                             | YADYANWADI(P)                    |591238|29300514002| KLPS LAXMI NAGAR YADYANAWADI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | CHANDUR                          |591213|29300501901| K.H.P.S. CHANDUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | CHANDURTAKE                      |591213|29300502001| KHPS CHANDURTEK
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | HALEYADUR                        |591213|29300503601| K.H.P.S. HALEYADUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | HOSAYADUR                        |591213|29300503501| K.H.P.S. HOSAYADUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | INGLI                            |591242|29300504701| KHPS INGALI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | INGLI GAVATHAN                   |591242|29300504801| K.H.P.S. INGLI GAVATHAN
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | MANJARI                          |591213|29300508601| KHPS MANJARI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | MANJARIWADI                      |591213|29300508701| K.H.P.S. MANJARIWADI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR                              | YADURWADI                        |591213|29300514301| K.H.P.S. YADURWADI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | ANKALI                           |591213|29300500104| M.H.P.B.S. ANKALI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | ANKALI                           |591213|29300500105| M.H.P.G.S. ANKALI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | CHANDUR                          |591213|29300501902| M.H.P.S. CHANDUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | CHANDURTAKE                      |591213|29300502002| M.H.P.S. CHANDURTAKE
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | HALEYADUR                        |591213|29300503602| M.H.P.S. HALEYADUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | HOSAYADUR                        |591213|29300503502| M.H.P.S. HOSAYADUR
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | INGLI                            |591242|29300504702| M.H.P.S. INGLI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | INGLI                            |591242|29300504705| MLPS INGALIGAVATHAN
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | MANEWADI                         |591242|29300508801| M.L.P.S. MANEWADI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | MANJARI                          |591213|29300508605| M.H.P.S. MANJARI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | MANJARIWADI                      |591213|29300508702| M.H.P.S. MANJARIWADI
 BELGAUM CHIKKODI     | CHIKODI            | YADUR MARATHI                      | YADURWADI                        |591213|29300514302| MLPS YADURWADI
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | AKKATANGERHAL                    |591101|29300600501| K.H.P.B.S. AKKATANGERHAL
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | AKKATANGERHAL                    |591101|29300600502| K.H.P.G.S. AKKATANGERHAL
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | ANKALGI                          |591101|29300600401| K.H.P.B.S. ANKALGI
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | ANKALGI                          |591101|29300600402| K.H.P.G.S. ANKALGI
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | ANKALGI                          |591101|29300600406| K.L.P.S. LAGAMESWAR
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | DASANATTI                        |591122|29300602501| K.H.P.S. DASANATTI
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | GODACHINMALKI                    |591122|29300603302| K.H.P.S GODACHINAMALKI
 BELGAUM CHIKKODI     | GOKAK              | ANKALAGI                           | KUNDARGI                         |591122|29300604901| K.H.P.S. KUNDARGI
 BELGAUM CHIKKODI     | GOKAK              | DHUPADAL                           | DHUPDHAL                         |591306|29300602701| K.H.P.S. DHUPDHAL
 BELGAUM CHIKKODI     | GOKAK              | DHUPADAL                           | DHUPDHAL                         |591218|29300602708| KHPS DUPADAL COLONY
